1.000000 0.495331 0.000110662
1.000000 1.50657 0.000181988
2.000000 0.197042 9.61216e-05
2.000000 1.81265 0.000271455
4.000000 0.025372 2.88525e-05
4.000000 2.03717 0.000286177
