1 8.97114e-06 2.31377e-05
0.992188 8.86486e-05 0.000217699
0.984375 0.000453723 0.00109263
0.976562 0.00162329 0.00382136
0.96875 0.00456876 0.010528
0.960938 0.010758 0.024334
0.953125 0.0220894 0.0491956
0.945312 0.0406252 0.0892746
0.9375 0.0683254 0.148429
0.929688 0.106686 0.229463
0.921875 0.156445 0.333781
0.914062 0.217531 0.46097
0.90625 0.288989 0.608937
0.898438 0.36908 0.774137
0.890625 0.455642 0.952065
0.882812 0.546021 1.13746
0.875 0.637658 1.32484
0.867188 0.727813 1.50913
0.859375 0.814346 1.68552
0.851562 0.895244 1.85015
0.84375 0.969024 2
0.835938 1.03464 2.13258
0.828125 1.09124 2.24667
0.820312 1.13866 2.34125
0.8125 1.1768 2.41671
0.804688 1.20591 2.47331
0.796875 1.22656 2.512
0.789062 1.23929 2.53408
0.78125 1.24473 2.54089
0.773438 1.24368 2.53414
0.765625 1.2369 2.51525
0.757812 1.22516 2.48597
0.75 1.20918 2.44769
0.742188 1.18956 2.40197
0.734375 1.16718 2.35013
0.726562 1.14229 2.29367
0.71875 1.11564 2.23326
0.710938 1.0877 2.17017
0.703125 1.05875 2.10518
0.695312 1.02925 2.03913
0.6875 0.999396 1.97256
0.679688 0.969564 1.90621
0.671875 0.939831 1.84027
0.664062 0.910545 1.77533
0.65625 0.881678 1.7116
0.648438 0.853465 1.64937
0.640625 0.825963 1.58867
0.632812 0.799166 1.52994
0.625 0.773323 1.47307
0.617188 0.748228 1.41818
0.609375 0.724102 1.36535
0.601562 0.700832 1.31447
0.59375 0.678425 1.26568
0.585938 0.65694 1.21893
0.578125 0.63636 1.17407
0.570312 0.616573 1.13113
0.5625 0.597712 1.09017
0.554688 0.579584 1.05094
0.546875 0.562318 1.01347
0.539062 0.545789 0.977707
0.53125 0.529989 0.943655
0.523438 0.514906 0.911023
0.515625 0.500538 0.879996
0.507812 0.486793 0.850304
0.5 0.473699 0.822085
0.492188 0.461175 0.795117
0.484375 0.449168 0.769406
0.476562 0.437799 0.744853
0.46875 0.426968 0.721373
0.460938 0.416573 0.69905
0.453125 0.406693 0.677625
0.445312 0.397209 0.657257
0.4375 0.388186 0.637776
0.429688 0.379522 0.619082
0.421875 0.371365 0.60132
0.414062 0.363462 0.584256
0.40625 0.356002 0.567949
0.398438 0.348859 0.552318
0.390625 0.34202 0.537388
0.382812 0.335457 0.523125
0.375 0.329184 0.509389
0.367188 0.323218 0.49623
0.359375 0.317533 0.4836
0.351562 0.312076 0.471553
0.34375 0.306861 0.459954
0.335938 0.301921 0.448737
0.328125 0.297126 0.438009
0.320312 0.292583 0.427731
0.3125 0.288325 0.417813
0.304688 0.284144 0.408294
0.296875 0.28013 0.399152
0.289062 0.276357 0.390303
0.28125 0.27275 0.381805
0.273438 0.269289 0.37359
0.265625 0.265955 0.365708
0.257812 0.262787 0.358127
0.25 0.259792 0.350775
0.242188 0.256935 0.343646
0.234375 0.254223 0.336805
0.226562 0.251599 0.330172
0.21875 0.249107 0.323814
0.210938 0.246762 0.317605
0.203125 0.244522 0.311684
0.195312 0.242374 0.305893
0.1875 0.240349 0.300297
0.179688 0.238467 0.294877
0.171875 0.236607 0.289673
0.164062 0.234883 0.284558
0.15625 0.233275 0.279626
0.148438 0.231767 0.274842
0.140625 0.230324 0.270226
0.132812 0.229006 0.265747
0.125 0.227736 0.261389
0.117188 0.226559 0.257157
0.109375 0.225461 0.253051
0.101562 0.224454 0.249071
0.09375 0.223515 0.245213
0.0859375 0.222663 0.241428
0.078125 0.221937 0.237802
0.0703125 0.221235 0.234222
0.0625 0.220595 0.230811
0.0546875 0.220057 0.227397
0.046875 0.219584 0.224128
0.0390625 0.219246 0.220948
0.03125 0.218853 0.217837
0.0234375 0.218621 0.214823
0.015625 0.21844 0.211859
0.0078125 0.218356 0.20898
0 0.218314 0.206184
-0.0078125 0.21833 0.203466
-0.015625 0.21842 0.200774
-0.0234375 0.21861 0.19819
-0.03125 0.218913 0.195663
-0.0390625 0.219211 0.193176
-0.046875 0.219623 0.190736
-0.0546875 0.220088 0.188362
-0.0625 0.220625 0.186042
-0.0703125 0.221227 0.183787
-0.078125 0.221912 0.181574
-0.0859375 0.222688 0.179436
-0.09375 0.223536 0.177283
-0.101562 0.224485 0.175216
-0.109375 0.225488 0.173172
