256 4 1 1 8.97114e-06 2.31377e-05 2.85678e-06 144107
256 4 1 0.992188 8.86486e-05 0.000217699 2.81836e-05 144107
256 4 1 0.984375 0.000453723 0.00109263 0.00014695 144107
256 4 1 0.976562 0.00162329 0.00382136 0.000535769 144107
256 4 1 0.96875 0.00456876 0.010528 0.00153393 144107
256 4 1 0.960938 0.010758 0.024334 0.00368478 144107
256 4 1 0.953125 0.0220894 0.0491956 0.00772926 144107
256 4 1 0.945312 0.0406252 0.0892746 0.0145414 144107
256 4 1 0.9375 0.0683254 0.148429 0.0250387 144107
256 4 1 0.929688 0.106686 0.229463 0.0400581 144107
256 4 1 0.921875 0.156445 0.333781 0.0602195 144107
256 4 1 0.914062 0.217531 0.46097 0.0859116 144107
256 4 1 0.90625 0.288989 0.608937 0.117136 144107
256 4 1 0.898438 0.36908 0.774137 0.153638 144107
256 4 1 0.890625 0.455642 0.952065 0.194865 144107
256 4 1 0.882812 0.546021 1.13746 0.239985 144107
256 4 1 0.875 0.637658 1.32484 0.288038 144107
256 4 1 0.867188 0.727813 1.50913 0.33802 144107
256 4 1 0.859375 0.814346 1.68552 0.388871 144107
256 4 1 0.851562 0.895244 1.85015 0.439539 144107
256 4 1 0.84375 0.969024 2 0.489166 144107
256 4 1 0.835938 1.03464 2.13258 0.536949 144107
256 4 1 0.828125 1.09124 2.24667 0.582218 144107
256 4 1 0.820312 1.13866 2.34125 0.624389 144107
256 4 1 0.8125 1.1768 2.41671 0.663176 144107
256 4 1 0.804688 1.20591 2.47331 0.698248 144107
256 4 1 0.796875 1.22656 2.512 0.729474 144107
256 4 1 0.789062 1.23929 2.53408 0.756923 144107
256 4 1 0.78125 1.24473 2.54089 0.780549 144107
256 4 1 0.773438 1.24368 2.53414 0.800424 144107
256 4 1 0.765625 1.2369 2.51525 0.81677 144107
256 4 1 0.757812 1.22516 2.48597 0.82976 144107
256 4 1 0.75 1.20918 2.44769 0.83965 144107
256 4 1 0.742188 1.18956 2.40197 0.846736 144107
256 4 1 0.734375 1.16718 2.35013 0.851135 144107
256 4 1 0.726562 1.14229 2.29367 0.853209 144107
256 4 1 0.71875 1.11564 2.23326 0.853159 144107
256 4 1 0.710938 1.0877 2.17017 0.851239 144107
256 4 1 0.703125 1.05875 2.10518 0.847672 144107
256 4 1 0.695312 1.02925 2.03913 0.842684 144107
256 4 1 0.6875 0.999396 1.97256 0.836419 144107
