0.0177965 0.000411624
0.0178542 0.000712261
0.0180746 0.000741766
0.0186982 0.000899493
0.0188165 0.00119513
0.0188715 0.00121573
0.0199257 0.00135848
0.0206689 0.0022139
0.020776 0.00238743
0.0208749 0.00267778
0.0218838 0.00269372
0.0228999 0.00277485
0.0234328 0.00279025
0.0237017 0.00283323
0.0241023 0.0029044
0.024365 0.00301278
0.024538 0.00311914
0.024772 0.00321127
0.0249742 0.00325045
0.0250008 0.00336447
0.0251775 0.00349022
0.0254104 0.00369749
0.0254993 0.00383751
0.0255651 0.00387176
0.0257563 0.00397201
0.026137 0.00404096
0.0264656 0.00408771
0.0266266 0.00422393
0.027115 0.00438465
0.0280473 0.00439962
0.028754 0.00450302
0.0289637 0.00453754
0.0290827 0.00465219
0.0292646 0.00466805
0.0292802 0.00469356
0.0293149 0.00482484
0.0296499 0.00483886
0.0298317 0.00486144
0.0312618 0.00500912
0.0314048 0.0050955
0.0314371 0.00525201
0.0319603 0.00535271
0.0319967 0.00535657
0.0323856 0.00549907
0.0327424 0.00561089
0.0330608 0.00577278
0.0333095 0.00578025
0.0334223 0.00588579
0.0336471 0.00594463
0.0336739 0.00597182
0.0336793 0.00602151
0.033882 0.00608459
0.0340777 0.00627072
0.034457 0.00630784
0.0344672 0.00632187
0.0346815 0.00632621
0.0348702 0.00636863
0.0348789 0.00639974
0.0350007 0.00648121
0.0350254 0.0064962
0.0355542 0.00669653
0.0356833 0.00684177
0.0361184 0.006905
0.0363097 0.00703956
0.0366506 0.00705281
0.0367007 0.00712015
0.0368855 0.00712313
0.0373736 0.0071453
0.0379013 0.00718031
0.037945 0.0073462
0.0380672 0.0073782
0.0380809 0.00738904
0.0382907 0.00744882
0.0384338 0.00748459
0.0384362 0.00760916
0.0388189 0.00771598
0.0389586 0.00776281
0.0390417 0.00777266
0.0390871 0.00788563
0.0391274 0.00793307
0.0393857 0.00806087
0.039485 0.00809021
0.0395853 0.00819497
0.0398494 0.00822819
0.0399409 0.00823869
0.0399773 0.00826999
0.0401253 0.00835018
0.0404455 0.00840568
0.0404495 0.00851305
0.0406246 0.00857883
0.0406265 0.00877483
0.0406835 0.00900753
0.040757 0.00902136
0.0410222 0.0090234
0.0413744 0.00903457
0.0413749 0.00905421
0.0415104 0.00909338
0.0419706 0.00910308
0.0421708 0.0091904
0.0425285 0.00919352
0.0426251 0.009221
0.0426434 0.00923378
0.0432265 0.0093154
0.0432671 0.00933024
0.0432779 0.00941575
0.0433403 0.00943589
0.0433638 0.00954863
0.043475 0.00957733
0.0435199 0.00960306
0.0436214 0.00964698
0.0437124 0.00966059
0.0437898 0.00966516
0.0440731 0.00972658
0.0445635 0.00981418
0.044713 0.00982485
0.0447477 0.00984593
0.0447951 0.00985223
0.0451383 0.00988833
0.0451765 0.00989355
0.0451776 0.00999294
0.0452033 0.0100028
0.0452799 0.0101121
0.0453141 0.0101889
0.0457314 0.0102179
0.0460912 0.0104115
0.0461089 0.0105638
0.0461245 0.0105765
0.0461962 0.0105828
0.0463386 0.0106384
0.0465494 0.010651
0.0466595 0.0107427
0.0467465 0.0107951
0.0467971 0.0108156
0.0468013 0.0108373
0.0469111 0.0108659
0.0469543 0.010944
0.0470593 0.0110628
0.0472112 0.0110772
0.0473345 0.0112121
0.0473367 0.011213
0.047451 0.0112178
0.0475052 0.0112664
0.0476808 0.0113966
0.0479392 0.0113996
0.0481276 0.0114033
0.0481333 0.0114326
0.0481824 0.011462
0.0484641 0.0115712
0.0485074 0.0116121
0.0485262 0.0116187
0.0486371 0.0116805
0.0493106 0.0116809
0.0494968 0.0116865
0.049891 0.0116973
0.0504052 0.0117002
0.0506799 0.0118043
0.0509307 0.0120714
0.05098 0.0120736
0.0512417 0.0121094
0.0514929 0.0121349
0.0515461 0.0122381
0.0515504 0.0122592
0.0516543 0.012275
0.0517435 0.0123736
0.0517917 0.0123779
0.0520021 0.0123915
0.0522087 0.0124631
0.0523405 0.0124722
0.0523767 0.0125271
0.0524558 0.0126431
0.0524625 0.0127142
0.0524861 0.0127446
0.052721 0.0128001
0.0530251 0.0128578
0.0530282 0.0128957
0.0531038 0.0129048
0.0531241 0.0129436
0.0531615 0.0129819
0.0534181 0.0130752
0.0534458 0.0133908
0.053447 0.0135848
0.0534589 0.0136626
0.0535816 0.0136807
0.0535999 0.0137209
0.0537466 0.0137881
0.0538075 0.0138195
0.0538145 0.0138243
0.05385 0.0138295
0.0538799 0.0138512
0.0539962 0.0138696
0.0540725 0.0138754
0.0541506 0.0139357
0.054369 0.0139584
0.0546901 0.0139663
0.0548973 0.0140293
0.0549922 0.0140691
0.0550245 0.0142987
0.0552287 0.0143114
0.0552535 0.0144326
0.0552819 0.0144599
0.0553243 0.014516
0.0553508 0.0146007
0.0553887 0.0146254
0.0554212 0.0146774
0.0554866 0.0147054
0.0556638 0.0147253
0.0557042 0.0147723
0.0558081 0.0147849
0.0559252 0.0148527
0.0561106 0.0148938
0.0561459 0.0149296
0.056223 0.0149783
0.0562358 0.015131
0.0562424 0.0151934
0.0562974 0.015217
0.0563026 0.0152208
0.0564609 0.0152506
0.0569519 0.0152705
0.0569695 0.0152744
0.0570222 0.0153618
0.0574958 0.0153956
0.0575018 0.0154285
0.0575455 0.015505
0.0577537 0.015517
0.0577696 0.0156635
0.0578313 0.015714
0.0580868 0.0157145
0.0581382 0.0158147
0.0581504 0.0158609
0.0581924 0.0158845
0.0582116 0.0159929
0.0583519 0.0160739
0.0584293 0.0160833
0.0587185 0.0161865
0.0587729 0.0162557
0.0588079 0.0162932
0.0588354 0.0163135
0.0589572 0.0163559
0.059085 0.0163669
0.0590856 0.0164152
0.0591585 0.0164819
0.0592411 0.0165249
0.059255 0.016541
0.0593641 0.0165578
0.059376 0.0165598
0.0593814 0.0166256
0.0593885 0.0166765
0.0594116 0.0169181
0.0594189 0.0169472
0.0596874 0.016959
0.0597218 0.0170083
0.0598264 0.0170778
0.0599316 0.0171076
0.0600774 0.0171108
0.060149 0.0171381
0.0602806 0.0172469
0.0603597 0.017274
0.0606691 0.0173021
0.0609378 0.0173059
0.0609847 0.0173771
0.0610809 0.0173975
0.0612123 0.0175275
0.0612614 0.0176198
0.0614423 0.0177219
0.0615975 0.0177272
0.0617553 0.0177399
0.0618923 0.0177479
0.0619262 0.0177787
0.0623421 0.0178304
0.0624335 0.0178354
0.0624614 0.0178932
0.062607 0.017956
0.0626456 0.0179782
0.0626479 0.0180621
0.0628452 0.0181581
0.0630344 0.0182021
0.0633956 0.0183757
0.0636391 0.0184223
0.0636951 0.0184337
0.0638941 0.0187273
0.0639715 0.01877
0.0641643 0.0188226
0.0641815 0.0188907
0.0642302 0.0189527
0.064309 0.0190651
0.0644168 0.0191001
0.0645963 0.019161
0.0646095 0.0191616
0.0647759 0.0191809
0.0648916 0.0191979
0.06504 0.0193381
0.0650704 0.0193626
0.0652486 0.0193796
0.0654086 0.0194045
0.0655511 0.0194899
0.0656123 0.0197298
0.06589 0.0197929
0.0659463 0.0197945
0.0659586 0.0198285
0.0660896 0.0198823
0.0661917 0.0198852
0.0662248 0.0199395
0.0662628 0.0199611
0.0663822 0.0200424
0.0665183 0.0201026
0.0666223 0.0201262
0.0666468 0.0201486
0.0667392 0.0201798
0.0667702 0.0202144
0.0668513 0.0202521
0.066879 0.0203112
0.0670117 0.0203654
0.0670125 0.0204009
0.0671101 0.0204739
0.0671136 0.0204749
0.0671763 0.0205652
0.0676612 0.0206588
0.0676778 0.020747
0.0678927 0.020844
0.0679321 0.0209176
0.0681288 0.0209366
0.0681717 0.0210249
0.0682533 0.0210746
0.0684123 0.0210881
0.068485 0.0211105
0.0687237 0.0211282
0.0687283 0.0211414
0.0688348 0.0212664
0.0689061 0.0213334
0.0689987 0.0214063
0.0690074 0.021418
0.0690279 0.0214277
0.0690615 0.0214336
0.0691032 0.0214829
0.0691179 0.0214874
0.0692167 0.0214961
0.069278 0.0215047
0.0695123 0.0215151
0.0695531 0.0215692
0.06968 0.0215925
0.0700456 0.0215998
0.0700595 0.0217038
0.0703668 0.0217271
0.0704412 0.0217626
0.0705065 0.0217796
0.0706521 0.0218009
0.0708 0.0218476
0.070806 0.0218896
0.0709114 0.0220188
0.0709315 0.0221741
0.0709995 0.0222438
0.0710098 0.0223193
0.0710598 0.0223268
0.0714779 0.0224033
0.0715268 0.0224337
0.0715451 0.0225495
0.0715609 0.0226749
0.0715701 0.0226821
0.0715714 0.0227128
0.0716329 0.0227185
0.0718603 0.0227554
0.0719664 0.0228049
0.0720188 0.0229104
0.0721717 0.0229349
0.0721864 0.022937
0.0722976 0.0230091
0.0723324 0.0230239
0.0723413 0.0230765
0.0723668 0.0230909
0.0724453 0.0231314
0.0725145 0.0232156
0.0726236 0.0232365
0.0726571 0.023297
0.0726819 0.0232996
0.0726891 0.0233269
0.0726957 0.0233658
0.0728821 0.0233834
0.0729909 0.0234172
0.0731565 0.0234752
0.0731888 0.0235312
0.073198 0.0235732
0.0732754 0.0236368
0.0734506 0.0237185
0.0734523 0.023767
0.0734746 0.0237913
0.0735078 0.0238065
0.07358 0.0238526
0.0737463 0.0238709
0.074188 0.0239114
0.074261 0.0239501
0.0743587 0.0240106
0.0745801 0.0240108
0.0746233 0.0240514
0.0747938 0.0240845
0.0749648 0.0241136
0.0751117 0.024131
0.0752134 0.0241443
0.0753695 0.0242814
0.0753812 0.0243674
0.0754548 0.0243711
0.075502 0.0243747
0.0755245 0.0244804
0.0755312 0.0245609
0.0756043 0.024592
0.0756909 0.0246457
0.0758752 0.0246624
0.0759531 0.0246917
0.0759698 0.0247192
0.0761277 0.0247196
0.0761751 0.0247319
0.0761987 0.0247352
0.0762167 0.0247372
0.0762491 0.0247507
0.0762743 0.0247534
0.0762991 0.024828
0.0764286 0.0248982
0.0764691 0.0249291
0.0765509 0.0250389
0.0767224 0.0250391
0.0768985 0.025081
0.0769171 0.0251731
0.0769483 0.0251924
0.0769675 0.0252449
0.0771246 0.0254187
0.0771653 0.0254585
0.0772568 0.0255311
0.0772813 0.0255821
0.0773369 0.025586
0.0774087 0.0255985
0.0777659 0.0256533
0.077822 0.0256567
0.0779284 0.0256795
0.0779685 0.0259507
0.0782322 0.0261326
0.0782394 0.026225
0.0782506 0.0262477
0.078419 0.0262485
0.0785033 0.0262921
0.0786786 0.026302
0.0786927 0.0263139
0.0787898 0.0263502
0.0788221 0.0264227
0.0789093 0.026458
0.0790671 0.0265955
0.0791844 0.0266116
0.0793124 0.0266433
0.079385 0.0266911
0.0796256 0.0267392
0.0798964 0.0267459
0.0799707 0.0267947
0.0800691 0.0268052
0.0801219 0.0268069
0.0801631 0.0268363
0.0803154 0.0269114
0.0804672 0.0270128
0.0811694 0.0271514
0.0811884 0.0273478
0.081396 0.0273761
0.0814165 0.027377
0.0815809 0.0274141
0.0815857 0.0274389
0.0818705 0.0274494
0.082188 0.0274626
0.0822268 0.0274869
0.0822571 0.0275385
0.082603 0.0275461
0.0826537 0.0277805
0.0826839 0.0278595
0.0828356 0.0279649
0.0828563 0.0279866
0.0829726 0.0280589
0.0830022 0.0282148
0.0830343 0.0282642
0.0830743 0.0282681
0.0832799 0.0282964
0.0832984 0.0284423
0.0833045 0.0284783
0.0834622 0.0286124
0.0837022 0.0286237
0.0837674 0.0287497
0.0842444 0.0287722
0.0843927 0.0288487
0.0845359 0.0289014
0.0845467 0.0289467
0.0845481 0.0289758
0.0847777 0.0289855
0.0848291 0.0290156
0.0850355 0.0290847
0.0850396 0.0291412
0.0852737 0.0291678
0.0853828 0.0292575
0.0856108 0.029289
0.0856225 0.0293725
0.0856397 0.0294427
0.08582 0.0294491
0.0859315 0.0294501
0.0859528 0.0295922
0.0859542 0.0296418
0.0860034 0.0297893
0.0861077 0.0298895
0.0861713 0.0299041
0.0863372 0.0299366
0.0863821 0.029966
0.0864161 0.0300145
0.0866229 0.0301036
0.0867886 0.0301919
0.0869145 0.0302203
0.0869346 0.0304255
0.0870482 0.0305236
0.0871072 0.0305502
0.0872165 0.0305556
0.0872952 0.0305833
0.0873825 0.030612
0.0874716 0.0306613
0.0875336 0.0306714
0.087624 0.0307106
0.0878645 0.0307181
0.0878748 0.0307319
0.0879025 0.0308073
0.0882019 0.0308238
0.0884196 0.0308821
0.0886596 0.0309699
0.0887103 0.030974
0.0887268 0.0310441
0.0888461 0.0310483
0.0888918 0.0310578
0.0890211 0.0312181
0.0890372 0.031431
0.0890612 0.0314566
0.0897159 0.0316056
0.089741 0.0316702
0.0897938 0.0316861
0.089828 0.0317481
0.089872 0.0317932
0.0898749 0.0318287
0.0899012 0.0318351
0.089966 0.0318505
0.0899994 0.0318616
0.0900008 0.0318673
0.0900576 0.0319239
0.0901554 0.0319729
0.0902436 0.0319758
0.0904098 0.0319846
0.0908259 0.0320415
0.09086 0.0321228
0.0908806 0.0321636
0.0909255 0.032219
0.091115 0.0322503
0.0911947 0.0322812
0.0912973 0.0323261
0.0913968 0.0323871
0.0914225 0.0324028
0.0914327 0.0324287
0.0914668 0.0324394
0.0915242 0.032515
0.091566 0.0325604
0.0916209 0.032634
0.0916412 0.032674
0.0918243 0.0328273
0.0918513 0.0328418
0.0918525 0.0328615
0.0919352 0.0328824
0.0921348 0.032997
0.0922133 0.0332659
0.0922783 0.033299
0.0923622 0.033315
0.0925225 0.033316
0.0925312 0.0334629
0.0925332 0.0335012
0.0925373 0.0335234
0.0926507 0.0335336
0.0926546 0.0336461
0.0930398 0.0336599
0.0930495 0.0336969
0.0930913 0.0337081
0.0931522 0.0337333
0.093208 0.0338471
0.0932187 0.0338788
0.0932268 0.0339037
0.0933813 0.0339587
0.093487 0.0339832
0.093521 0.0339867
0.0935374 0.0340858
0.0935577 0.0341378
0.093568 0.0341659
0.0937477 0.0342183
0.0939052 0.034265
0.0939276 0.0342752
0.0939541 0.0342867
0.0940254 0.0342912
0.0940667 0.0343465
0.0943862 0.0343744
0.094543 0.0343929
0.094565 0.0344109
0.0946255 0.0344283
0.0946502 0.0344398
0.0946603 0.0345757
0.0947241 0.0346538
0.0948221 0.034824
0.0948395 0.0348367
0.0949149 0.0348598
0.0951138 0.0350815
0.095191 0.0351114
0.0953252 0.0352057
0.0953717 0.0352062
0.0955984 0.0352329
0.0956624 0.035293
0.0958992 0.0353082
0.0959848 0.0353837
0.0960086 0.0354121
0.0960141 0.035466
0.0960212 0.0354869
0.0961666 0.0355473
0.0962147 0.035601
0.0966803 0.0356492
0.0967588 0.035763
0.0971007 0.0358631
0.09712 0.0361375
0.0976266 0.0362003
0.0976618 0.0362287
0.0976809 0.0362466
0.0977157 0.036308
0.0977638 0.0363266
0.097819 0.0364666
0.0979782 0.0365078
0.0980609 0.0365203
0.098114 0.0365428
0.0982997 0.036591
0.0984605 0.0365923
0.0985142 0.0366469
0.0987164 0.0366649
0.098808 0.0366924
0.0988381 0.0367837
0.0990296 0.0368055
0.0991536 0.036851
0.0995092 0.0368883
0.0995416 0.0369202
0.0997732 0.0369419
0.100138 0.0369575
0.100178 0.0369739
0.100515 0.0369999
0.100533 0.0370008
0.100587 0.0370426
0.100638 0.0370608
0.100836 0.0371127
0.100854 0.0371226
0.100999 0.0371476
0.10113 0.0371659
0.10114 0.0371924
0.101208 0.037322
0.101631 0.0373309
0.101804 0.0374137
0.101936 0.0374329
0.101955 0.0375189
0.102005 0.0375462
0.102162 0.0375735
0.102256 0.037735
0.102437 0.0377767
0.102485 0.0378024
0.102603 0.0379095
0.102814 0.037933
0.102834 0.0379332
0.102842 0.0379992
0.102901 0.0381797
0.102927 0.038186
0.102986 0.0382344
0.103076 0.0382757
0.103156 0.0384028
0.103198 0.0384064
0.103356 0.0384405
